"Key","MainFile","MainLine","TranslationFile","TranslationLine","English","Russian","BuiltinRussian"
"building_crag_03_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","121","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","121","The Crag rises in renewed splendor, its towers and walls standing tall as in the days of its glory.\n\nWhat was once a symbol of decay has become a stronghold of stone and sea, rebuilt through wealth, will, and determination. The fortress once again commands the coastline with dignity, its banners snapping proudly in the salt wind, a reminder that the Crag endures where others have crumbled.","Скала вновь блистает великолепием, а её башни и стены возвышаются, как в славные времена.\n\nБывший символ упадка превратился в крепость камня и моря, возрождённую богатством, волей и решимостью. Она снова гордо господствует над побережьем, её знамёна трепещут на солёном ветру, напоминая: Скала выстоит там, где другие рассыпались в прах.",
"building_crag_full","localization/replace/english/zz_agot_unique_buildings_l_english.yml","125","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","125","The Crag","Скала",
"building_crag_full_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","126","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","126","The ancestral seat of House Westerling, the Crag stands as a proud fortress overlooking the waves of the Sunset Sea. Its towers and battlements guard the rocky coast, while its halls speak of ancient lineage and the honor of a house that has weathered both fortune and misfortune.\n\nThough never the grandest of the Westerlands’ castles, the Crag endures as a symbol of Westerman resilience, its strong walls and steadfast lords holding watch over the rocky shores.","Скала, родовая твердыня дома Вестерлинг, гордо возвышается над волнами Закатного моря. Её башни и зубчатые стены стерегут каменистое побережье, а чертоги хранят память о древнем роде и чести дома, пережившего и удачу, и невзгоды.\n\nПусть Скала никогда не была величайшим замком Западных земель, она остаётся символом стойкости западников: крепкие стены и непоколебимые лорды неустанно охраняют скалистые берега.",
"building_deepwood_motte_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","26","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","26","Deepwood Motte","Темнолесье",
"building_deepwood_motte_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","27","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","27","Deepwood Motte is a small motte-and-bailey castle built by House Glover, where they once ruled as petty kings during the age of heroes.\n\nAn old, but not particularly strong castle, Deepwood Motte is located in the wolfswood at a wide, rounded hill with a flattened top. The castle's stone keep sits atop the hill and has at one end a watchtower rising fifty feet higher, the tallest object this side of the northern mountains.","Темнолесье — небольшой замок типа мотт и бейли, построенный домом Гловер на месте, откуда в Век Героев его представители правили как малые короли.\n\nЭтот старый, но не особенно мощный замок стоит в Волчьем лесу на широком округлом холме с плоской вершиной. На вершине возвышается каменный донжон, с одной стороны которого вырастает дозорная башня высотой ещё в пятьдесят футов — самое высокое сооружение по эту сторону северных гор.",
"building_fanghill_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","222","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","222","Fanghill Keep","Крепость на Холме Клыка",
"building_fanghill_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","223","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","223","Fanhgill Keep is an ancient outpost traditionally held by a bannermen sworn to Casterly Rock. The fortified position sits upon a tall hill overlooking the rivers to the east and Lannisport to the west. From this keep, the lord of Fanghill is able to either intercept incoming armies before they reach the city or flank attacking forces once they lay siege to Lannisport.","Крепость на Холме Клыка — древний форпост, которым по традиции владеет знаменосец Утёса Кастерли. Укрепление стоит на высоком холме: к востоку от него лежат реки, а к западу — Ланниспорт. Отсюда лорд Холма Клыка может либо перехватить вражеское войско на подступах к городу, либо ударить во фланг нападающим, когда те осадят Ланниспорт.",
"building_flint_tower_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","239","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","239","Flint Tower","Кремнёвая башня",
"building_flint_tower_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","240","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","240","An old, weathered stone fort, Flint Tower, or Drearfort as it is often mocked, is the ancestral seat of the minor house Baelish. The old fort is so small, it doesn't even have windows, just a few arrowslits for defense.","Кремнёвая башня — старый, обветренный каменный форт и родовая твердыня малого дома Бейлиш. Насмешники называют её Угрюмым фортом. Укрепление настолько тесно, что в нём нет даже окон — лишь несколько бойниц.",
"building_high_hermitage_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","19","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","19","High Hermitage","Горный Приют",
"building_high_hermitage_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","20","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","20","An ancient House Dayne fortress, the stronghold has been destroyed and rebuilt several times throughout history.\n\nLong has this castle been a place of refuge for the Dayne family and their allies, as it sits in a strategic position within the Torrentine Valley\n\nAttackable only form the south across the treacherous Torrentine itself, the castle has never fallen to enemy hands.","Эту древнюю крепость дома Дейн за долгую историю не раз разрушали и отстраивали заново.\n\nГорный Приют издавна служил убежищем Дейнам и их союзникам, занимая стратегически важное место в долине Быстроводной.\n\nПодступиться к замку можно лишь с юга, преодолев коварную Быстроводную, поэтому он ни разу не попал в руки врага.",
"building_hightide_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","172","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","172","Hightide Castle","Замок Высокий Прилив",
"building_hightide_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","173","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","173","Rebuilt to resemble the original High Tide Citadel, this new castle is built from pale stone imported from the Vale, the same material used to build the Eyrie.\n\nIts slender towers are crowned with roofs of beaten silver which shine in the sun. When the waters of Blackwater Bay are at high tide, the castle is connected to the island of Driftmark by only a causeway\n\nHopefully this new castle will stand longer than the last one.","Новый замок, воссоздающий облик прежней цитадели Высокого Прилива, сложен из светлого камня, привезённого из Долины, — того же материала, из которого построено Орлиное Гнездо.\n\nСтройные башни венчают крыши из чеканного серебра, сияющие на солнце. Во время прилива в Черноводном заливе замок соединяет с островом Дрифтмарк лишь узкая дамба.\n\nОстаётся надеяться, что новый замок простоит дольше прежнего.",
"building_hornhill_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","215","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","215","Hornhill Castle","Замок Рогов Холм",
"building_hornhill_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","216","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","216","According to legend, the castle was built on Horn Hill by the brothers Harlon the Hunter and Herndon of the Horn, twin sons of Garth Greenhand. In the Age of the Hundred Kingdoms, before the Reach was united under the Kings of the Reach, the kingdom of the western marches extended from Horn Hill to Nightsong.","Согласно легенде, замок на Роговом Холме построили братья Харлон Охотник и Герндон Рог, близнецы и сыновья Гарта Зеленорукого. В Век Сотни Королевств, до объединения Простора под властью его королей, королевство западных марок простиралось от Рогова Холма до Ночной Песни.",
"building_ironwrath_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","209","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","209","Ironrath Keep","Крепость Железный Холм",
"building_ironwrath_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","210","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","210","Built over a thousand years before Aegon's conquest by Cedric Forrester, the imposing Ironrath Keep is considered by many to be the greatest in the North. Event the Starks of Winterfell were said to be envious of its beauty and might situated on the edge of the North's greatest Ironwood forest.","Внушительную крепость Железный Холм возвёл Седрик Форрестер более чем за тысячу лет до Завоевания Эйгона, и многие считают её величайшей на Севере. Говорят, даже Старки Винтерфелльские завидовали красоте и мощи замка, стоящего на опушке величайшего на Севере леса железностволов.",
"building_karhold_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","46","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","46","Karhold was a strong fortress even before Karlon Start took possession. Situated atop two massive hills and connected by a great hemp and hewn lumber bridge, the castles are provided formidable natural defenses.\n\nThen, of course, there's the massive walls.","Кархолд был могучей крепостью ещё до того, как им завладел Карлон Старк. Два укрепления стоят на вершинах огромных холмов и соединены большим мостом из пеньковых канатов и тёсаных брёвен, а сама местность обеспечивает им грозную естественную защиту.\n\nНу и, конечно, не стоит забывать об исполинских стенах.",
"building_karhold_0l","localization/replace/english/zz_agot_unique_buildings_l_english.yml","45","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","45","The Grey Motte","Серый вал",
"building_lordsport_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","14","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","14","Lordsport","Лордспорт",
"building_lordsport_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","15","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","15","Lordsport is a small port city located on the northern coast of Pyke.\n\nIt is one of the Iron Islands only true cities and is a major trading center and a hub of activity for the islands.\n\nCity or no, the settlement is still full of Ironborn and is a rough location for any merchant to dock and unload their wares.","Лордспорт — небольшой портовый город на северном побережье Пайка.\n\nЭто один из немногих настоящих городов Железных островов, крупный торговый центр и средоточие жизни архипелага.\n\nНо даже будучи городом, Лордспорт полон железнорождённых и остаётся суровым местом для любого купца, решившего пристать к берегу и разгрузить товары.",
"building_oldstones_old_final","localization/replace/english/zz_agot_unique_buildings_l_english.yml","52","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","52","Oldstones Ruin","Руины Старых Камней",
"building_oldstones_old_final_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","53","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","53","Only the foundations remain of House Mudd's ancestral home where they ruled over the Kingdom of the Rivers and Hills.\n\nA great carved sepulcher rests among the ruins, which entombs the last Mudd King: Tristifer IV.\n\nThe stone is cracked and crumbling at the corners and discolored by splotches of white lichen, while wild roses creep up over the king's feet almost to his chest.","От родовой твердыни дома Мадд, откуда его короли правили Королевством Рек и Холмов, остались лишь фундаменты.\n\nСреди руин стоит огромная резная гробница, в которой погребён последний король Маддов — Тристифер IV.\n\nКамень потрескался и крошится по углам, белеет пятнами лишайника, а дикие розы оплели ноги короля и уже тянутся к его груди.",
"building_oldstones_old_new","localization/replace/english/zz_agot_unique_buildings_l_english.yml","55","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","55","Oldstones Castle","Замок Старые Камни",
"building_oldstones_old_new_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","56","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","56","Finally, the travesty carried out against Oldstones by the ancient Arryn kings and their Andal followers has been righted.\n\nOnce again, the Oldstones Castle guards over the surrounding lands and stands sentinel over the King's Road.","Наконец исправлено злодеяние, которое древние короли Аррены и их андальские последователи учинили над Старыми Камнями.\n\nЗамок Старые Камни вновь охраняет окрестные земли и стоит дозором над Королевским трактом.",
"building_oldstones_restored_final","localization/replace/english/zz_agot_unique_buildings_l_english.yml","59","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","59","Oldstones Castle","Замок Старые Камни",
"building_oldstones_restored_final_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","60","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","60","Finally, the travesty carried out against Oldstones by the ancient Arryn kings and their Andal followers has been righted.\n\nOnce again, the Oldstones Castle guards over the surrounding lands and stands sentinel over the King's Road.","Наконец исправлено злодеяние, которое древние короли Аррены и их андальские последователи учинили над Старыми Камнями.\n\nЗамок Старые Камни вновь охраняет окрестные земли и стоит дозором над Королевским трактом.",
"building_palestone_sword_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","68","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","68","Palestone Sword","Бледнокаменный Меч",
"building_palestone_sword_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","69","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","69","More than 10,000 years ago, the Dayne family tracked a fallen star to the island of Torentine, where they built the castletown of Starfall.\n\nWhile the metal from the fallen star was used to forge the legendary blade Dawn, the Dayne family marked the exact spot where the star fell with a grand tower visible for many miles: the Palestone Sword.\n\nThis tower, the grandest in Dorne, continues to serve as a reminder of House Dayne's rich history, power, and prestige.","Более десяти тысяч лет назад Дейны проследили путь упавшей звезды до острова в устье Быстроводной, где возвели замковый город Звездопад.\n\nИз металла той звезды выковали легендарный клинок Рассвет, а точное место её падения Дейны отметили величественной башней, видной за много лиг, — Бледнокаменным Мечом.\n\nЭта башня, величайшая в Дорне, и поныне напоминает о богатой истории, могуществе и славе дома Дейн.",
"building_planky_town_special","localization/replace/english/zz_agot_unique_buildings_l_english.yml","40","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","40","Planky Town","Дощатый Город",
"building_planky_town_special_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","41","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","41","The Planky Town is the largest and most populous settlement in Dorne and serves as its chief harbor.\n\nIt sits at the mouth of the Greenblood, with planks instead of streets lending to its name and many of the houses, halls, and shops being made of poleboats, barges, and merchant ships lashed together with hempen rope and floating on the tide.\n\nThe trading galleys of the Free Cities are known to call upon Planky Town and the elusive orphans of the Greenblood trade with merchants from across the narrow sea at the Planky Town.","Дощатый Город — крупнейшее и самое многолюдное поселение Дорна, а также его главная гавань.\n\nОн стоит в устье Зеленокровной. Вместо улиц здесь проложены доски, давшие городу название, а многие дома, чертоги и лавки устроены на шестовых лодках, баржах и торговых судах, связанных пеньковыми канатами и покачивающихся на приливе.\n\nТорговые галеры Вольных городов часто заходят в Дощатый Город, а таинственные сироты Зеленокровной торгуют здесь с купцами из-за Узкого моря.",
"building_seagard_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","72","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","72","Seagard","Сигард",
"building_seagard_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","73","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","73","Originally erected as a formidable fortress to defend the coasts of the Riverlands against the threat of Ironborn reavers from atop the cliffs overlooking Ironman's bay, Seagard has grown into a prosperous port, allowing easier trade between the Riverlands and more distant realms such as the Reach and beyond.\n\nBuilt on a small island across from the castle, the Booming Tower is named for its immense bronze bell, which is used to call the townsfolk and others into the safety of the castle when reavers or dangerous storms are sighted.","Сигард изначально возвели как грозную крепость для защиты побережья Речных земель от железнорождённых разорителей. Он стоит на утёсах над заливом Железных Людей, а со временем вокруг него вырос процветающий порт, облегчивший торговлю Речных земель с Простором и более далёкими державами.\n\nНа небольшом острове напротив замка возвышается Гулкая башня, названная так из-за огромного бронзового колокола. При виде разорителей или опасной бури его звон созывает горожан и жителей окрестностей под защиту замка.",
"building_ten_towers_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","63","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","63","Ten Towers","Десять башен",
"building_ten_towers_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","64","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","64","The newest castle in the Iron Islands, Ten Towers was built to avoid the many deaths caused by infection from the dampness of the ancient Harlaw Hall, which often flooded.\n\nThe new castle was built at a better site, but the quickly constructed castle required innovative solutions to building material shortages, leading to each of the castle's ten towers differening in appearance.","Десять башен — новейший замок Железных островов. Его построили, чтобы избежать множества смертей от болезней, которые порождала сырость в древнем, часто затопляемом Харлоу-холле.\n\nДля нового замка выбрали более подходящее место, однако спешка строительства и нехватка материалов потребовали необычных решений. В итоге все десять башен замка отличаются друг от друга.",
"building_the_arbor_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","229","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","229","The Ports of the Arbor","Порты Арбора",
"building_the_arbor_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","230","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","230","Ports and harbors dot the island of the Arbor. No where else in Westeros produces grapes and peaches as sweet and rich as the Arbor. The wine exports of the Arbor, especially a unique Golden Wine made only in the Arbor, has swelled the small island's coffers.\n\nDue to their unique geographical location and relative size compared to the major cities of Westeros, everyone who lives in the Arbor either groups fruit, makes wine, or builds ships. And such, the Arbor is famous for only two things: ships and wine.","Весь остров Арбор усеян портами и гаванями. Нигде в Вестеросе не растут столь сладкие и сочные виноград и персики. Продажа арборских вин, особенно уникального золотого вина, которое производят только здесь, наполнила казну небольшого острова.\n\nИз-за особого географического положения и скромных размеров по сравнению с крупными городами Вестероса каждый житель Арбора либо выращивает фрукты, либо делает вино, либо строит корабли. Поэтому остров славится лишь двумя вещами: кораблями и вином.",
"building_type_24castamere_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","79","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","79","Castamere","Кастамере",
"building_type_24castamere_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","80","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","80","Castamere","Кастамере",
"building_type_agot_blackhaven_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","29","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","29","Blackhaven","Чёрный Приют",
"building_type_agot_blackhaven_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","30","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","30","One of the ancient Marcher Lords' fortresses, Blackhaven has long held off the Dornish and their raiders.","Чёрный Приют, одна из древних крепостей марочных лордов, издавна сдерживал дорнийцев и их налётчиков.",
"building_type_agot_breakwater_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","99","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","99","Breakwater Castle","Замок Волнолом",
"building_type_agot_breakwater_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","100","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","100","Breakwater Castle defends the town of Sisterton in the Three Sisters\n\nSisterton is a small, mean town, rank with the odors of pig waste and rotting fish. Its streets are made of mud and planks, while its are houses daub-and-wattle hovels roofed with straw. By the Gallows Gate there are always hanged men with their entrails dangling out.\n\nThe Castle, like the town, is built for smuggling and piracy, not for the pomp and pageantry of the other nobile houses.","Замок Волнолом защищает город Систертон на Трёх Сёстрах.\n\nСистертон — маленький и убогий городок, пропитанный запахами свиного навоза и гниющей рыбы. Его улицы сложены из грязи и досок, а дома представляют собой крытые соломой лачуги из плетня и глины. У Виселичных ворот всегда болтаются повешенные с вывалившимися внутренностями.\n\nКак и сам город, замок приспособлен к контрабанде и пиратству, а не к пышности и торжественным церемониям других знатных домов.",
"building_type_agot_dunstonbury_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","133","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","133","Dunstonbury","Данстонбери",
"building_type_agot_dunstonbury_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","134","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","134","The northern seat of House Peake, guarding a vital crossing of the Mander.","Северная резиденция дома Пик, охраняющая важную переправу через Мандер.",
"building_type_agot_duskendale_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","104","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","104","The Dun Fort","Сумеречный форт",
"building_type_agot_duskendale_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","105","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","105","The ancestral home of House Darklyn, where they ruled as petty kings.","Родовая твердыня дома Дарклин, откуда его представители правили как малые короли.",
"building_type_agot_lonely_light_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","242","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","242","The Last Light","Последний Свет",
"building_type_agot_lonely_light_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","243","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","243","Furthest west in the known world, Lonely Light stands as the last beacon before the dark unknown beyond the Sunset Sea. While maesters and other scholars of the world believe it to be round, no recorded trip has made the voyage.","Одинокий Свет, самая западная точка известного мира, служит последним маяком перед тёмной неизвестностью за Закатным морем. Мейстеры и другие учёные считают мир круглым, однако ни одно известное путешествие ещё не завершило такой путь.",
"building_type_agot_rooks_rest_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","145","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","145","Rook's Rest","Грачиный Приют",
"building_type_agot_rooks_rest_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","146","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","146","A stout coastal fortress, Rook's Rest commands sweeping views of the sea and skies beyond the Crownlands. Historically home to House Staunton, the castle is known for the flocks of black rooks that nest in its towers. Though not the grandest of the Crownlands' strongholds, its high walls and commanding elevation have long made it a valuable bulwark—and a tempting target in times of war.","Грачиный Приют — крепкая прибрежная крепость, с высоты которой открывается широкий вид на море и небеса за пределами Королевских земель. Исторически принадлежавший дому Стонтон замок известен стаями чёрных грачей, гнездящихся в его башнях. Пусть он и не величайшая твердыня Королевских земель, высокие стены и господствующее положение издавна делали его ценным оплотом — и заманчивой целью во время войн.",
"building_type_agot_whitegrove_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","128","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","128","Whitegrove","Белая Роща",
"building_type_agot_whitegrove_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","129","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","129","A favored retreat of House Peake, Whitegrove is the smallest of their strongholds.","Белая Роща — любимое место отдыха дома Пик и самая малая из его твердынь.",
"building_type_ashemark_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","11","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","11","Ashemark","Эшмарк",
"building_type_ashemark_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","12","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","12","Ashemark is a stronghold in the Westerlands and the historical seat of House Marbrand.\n\nIts strategic location near to where the Tumblestone river begins and the fact that it overlooks the King's Road heading west from the Riverlands has always provided the holder of the castle with strong sway over the eastern border of the Westerlands","Эшмарк — крепость в Западных землях и историческая резиденция дома Марбранд.\n\nБлагодаря стратегическому положению у истоков Камнегонки и над Королевским трактом, ведущим на запад из Речных земель, владелец замка всегда имел большое влияние на восточной границе Западных земель.",
"building_type_bearisland_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","37","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","37","Mormont Keep","Усадьба Мормонтов",
"building_type_bearisland_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","38","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","38","Bear Island has long been disputed by the north and the Iron Islands. Thousands of years ago, it was ruled by House Woodfoot of the North, , then it was conquered and used by the Ironborn of antiquity to control the Sunset Sea, before returning to the North via conquest by House Mormont.\n\nThe island is goverened from Mormont Keep, having been built by the Mormonts to replace the old Woodfoot castle ruins.\n\nIt is a wood-walled castle, with a domed stone greathall built around a frame of huge logs. It is surrounded by an stone and wood palisade.","Медвежий остров издавна был предметом спора между Севером и Железными островами. Тысячи лет назад им правил северный дом Вудфут, затем остров захватили древние железнорождённые и использовали для господства над Закатным морем, пока дом Мормонт не вернул его Северу силой оружия.\n\nОстровом управляют из Усадьбы Мормонтов, возведённой Мормонтами взамен разрушенного замка Вудфутов.\n\nЭто обнесённый деревянными стенами замок с каменным Большим чертогом под куполом, опирающимся на каркас из огромных брёвен. Вокруг него тянется палисад из камня и дерева.",
"building_type_broadarch_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","198","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","198","Broadarch Castle","Замок Широкая Арка",
"building_type_broadarch_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","199","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","199","In the annals of Westerosi history, the venerable fortress known as Broad Arch, ancestral seat of House Staedmon, emerges as an enigmatic testament to the capricious currents of time. Veiled in the mists of antiquity and founded before the Age of Heroes, the castle's origins remain obscured by the deliberate ambiguity cultivated by House Staedmon. A peculiar claim persists in their archives, suggesting that Broad Arch's initial foundations lay in proximity to the meandering river Wyl, an assertion tethered to the shadowy epoch of the First Men.","В летописях Вестероса древняя крепость Широкая Арка, родовая твердыня дома Стедмон, предстаёт загадочным свидетельством прихотливого хода времени. Основанный ещё до Века Героев замок скрыт туманом древности, а его происхождение окутывает намеренная недосказанность, которую поддерживает дом Стедмон. В семейных архивах хранится необычное утверждение, будто первые фундаменты Широкой Арки заложили у извилистой реки Виль в сумрачные времена Первых людей.",
"building_type_castamere_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","76","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","76","Castamere","Кастамере",
"building_type_castamere_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","77","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","77","Castamere","Кастамере",
"building_type_cow_duskendale_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","109","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","109","The Dun Fort","Сумеречный форт",
"building_type_cow_duskendale_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","110","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","110","The ancestral home of House Darklyn, where they ruled as petty kings.","Родовая твердыня дома Дарклин, откуда его представители правили как малые короли.",
"building_type_cow_rooks_rest_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","138","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","138","Rook's Rest","Грачиный Приют",
"building_type_cow_rooks_rest_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","139","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","139","A stout coastal fortress, Rook's Rest commands sweeping views of the sea and skies beyond the Crownlands. Historically home to House Staunton, the castle is known for the flocks of black rooks that nest in its towers. Though not the grandest of the Crownlands' strongholds, its high walls and commanding elevation have long made it a valuable bulwark—and a tempting target in times of war.","Грачиный Приют — крепкая прибрежная крепость, с высоты которой открывается широкий вид на море и небеса за пределами Королевских земель. Исторически принадлежавший дому Стонтон замок известен стаями чёрных грачей, гнездящихся в его башнях. Пусть он и не величайшая твердыня Королевских земель, высокие стены и господствующее положение издавна делали его ценным оплотом — и заманчивой целью во время войн.",
"building_type_cow_runestone_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","232","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","232","Runestone","Рунный Камень",
"building_type_cow_runestone_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","233","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","233","The ancient home of House Royce, Runestone has seen fighting since before the coming of the Andals, and well after it.","Рунный Камень, древняя вотчина дома Ройс, видел сражения задолго до прихода андалов — и ещё много веков после него.",
"building_type_crag_01","localization/replace/english/zz_agot_unique_buildings_l_english.yml","114","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","114","The Crag","Скала",
"building_type_crag_01_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","115","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","115","The ancestral home of House Westerling.","Родовая твердыня дома Вестерлинг.",
"building_type_crag_full","localization/replace/english/zz_agot_unique_buildings_l_english.yml","123","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","123","The Crag","Скала",
"building_type_crag_full_desc","localization/replace/english/zz_agot_unique_buildings_l_english.yml","124","localization/replace/russian/zz_agot_unique_buildings_l_russian.yml","124","The ancestral home of House Westerling.","Родовая твердыня дома Вестерлинг.",
